,id,createdTime,fields.Unnamed: 0,fields.index,fields.city_name,fields.iata_code,fields.gmt,fields.timezone,fields.latitude,fields.longitude
6345,recilFYe46CUrEpoR,2024-07-21T16:17:49.000Z,5336,4413,Nangan,LZN,8,Asia/Taipei,26.159445,119.958336
6346,recimIWAahtA7KV6b,2024-07-21T16:18:26.000Z,5834,5649,Paderborn,PAD,1,Europe/Berlin,51.610332,8.619832
6347,recimLRM6rz8Cyfae,2024-07-21T16:15:54.000Z,3779,3679,Kikwit,KKW,1,Africa/Kinshasa,-5.036111,18.780277
6348,recimP20NQ6wdJcyw,2024-07-21T16:21:37.000Z,8391,3488,Wakaya Island,KAY,12,Pacific/Fiji,-17.041111,178.56612
6349,recimzI51ZkALd3t7,2024-07-21T16:12:05.000Z,552,680,Bahia Blanca,BHI,-3,America/Argentina/Buenos_Aires,-38.730556,-62.150555
6350,recio1Etpe5f4PuBh,2024-07-21T16:20:33.000Z,7543,7735,Sule,ULE,10,Pacific/Port_Moresby,-4.933333,151.26666
6351,recio1pkzhlWKDtOG,2024-07-21T16:17:58.000Z,5460,5244,Newport,NPT,-5,America/New_York,41.530834,-71.2825
6352,recio6GSOvQasPHzM,2024-07-21T16:15:11.000Z,3166,3037,Ibadan,IBA,1,Africa/Lagos,7.431944,3.911111
6353,recioHgFEB7hHWaqB,2024-07-21T16:13:34.000Z,1764,1487,Creil,CSF,1,Europe/Paris,49.25,2.483333
6354,recip6ksLfPrP5yBQ,2024-07-21T16:21:30.000Z,8294,9030,Victoria,YYJ,-8,America/Vancouver,48.428611,-123.365556
6355,recipeJ0e0HAk5BBP,2024-07-21T16:12:36.000Z,967,819,Boende,BNB,1,Africa/Kinshasa,-0.233056,20.87
6356,recirbvdny3tHtOg9,2024-07-21T16:11:57.000Z,434,9089,Aschaffenburg,ZCB,1,Europe/Berlin,49.9739,9.14917
6357,recirqYgGp42MEQsb,2024-07-21T16:12:58.000Z,1274,1303,Canouan Island,CIW,-4,America/St_Vincent,12.7,-61.316666
6358,recish5Y0EA3cgc7S,2024-07-21T16:14:12.000Z,2311,5124,Fallon,NFL,-8,America/Los_Angeles,39.466667,-118.78333
6359,recitGE35YzEp236q,2024-07-21T16:19:06.000Z,6371,6092,Puerto Vallarta,PVR,-6,America/Mexico_City,20.678297,-105.24898
6360,recitNnYkoUqtUnrO,2024-07-21T16:12:33.000Z,934,587,Blanding,BDG,-7,America/Denver,37.61667,-109.48333
6361,recitlItQYQiKyB1K,2024-07-21T16:12:40.000Z,1017,941,Bost,BST,4.30,Asia/Kabul,31.55,64.36667
6362,recittFAIVrCwfdlF,2024-07-21T16:18:16.000Z,5706,5558,Omora,OSE,10,Pacific/Port_Moresby,-7.833333,147.08333
6363,reciuLasZnioQRnss,2024-07-21T16:12:39.000Z,1001,1057,Borama,BXX,3,Africa/Mogadishu,9.966667,43.11667
6364,reciuZ9RKbEDqTyFW,2024-07-21T16:18:06.000Z,5577,5313,Novy Urengoy,NUX,5,Asia/Yekaterinburg,66.07335,76.522835
6365,reciuzgVCb7uuXyYS,2024-07-21T16:21:16.000Z,8116,7671,Ubon Ratchathni,UBP,7,Asia/Bangkok,15.246491,104.87068
6366,reciv5vzCj6q5u68c,2024-07-21T16:14:23.000Z,2462,2309,Frankfurt,FRA,1,Europe/Berlin,50.050735,8.570773
6367,recivcqhWbQP7i8xh,2024-07-21T16:20:46.000Z,7715,7364,Tanjung Warukin,TJG,7,Asia/Jakarta,-1.4,103.96667
6368,reciw2BdK4wLmDkXi,2024-07-21T16:18:55.000Z,6225,5537,Port Lions,ORI,-9,America/Anchorage,57.886112,-152.84389
6369,reciwX6iZjDGidOH6,2024-07-21T16:14:10.000Z,2274,2125,Eucla,EUC,8.45,Australia/Eucla,-31.716667,128.86667
6370,reciwYnvIkWwA2itQ,2024-07-21T16:11:35.000Z,128,26,Albacete,ABC,1,Europe/Madrid,38.997652,-1.86007
6371,recixJQNWyGu50yPM,2024-07-21T16:19:13.000Z,6473,6552,Rahim Yar Khan,RYK,5,Asia/Karachi,28.39178,70.28662
6372,recixaThzPVh9SjaB,2024-07-21T16:13:16.000Z,1517,3444,Chizhou,JUH,8,Asia/Shanghai,19.222221,72.84722
6373,recixoDICF3xFfUa3,2024-07-21T16:14:40.000Z,2711,8697,Gorge Harbor,YGE,-8,America/Vancouver,50.083332,-124.95
6374,recixrO0IPIuUkIsQ,2024-07-21T16:16:56.000Z,4614,4432,Mamai,MAP,10,Pacific/Port_Moresby,-10.333333,149.5
6375,reciyRSB5do8ZEyR6,2024-07-21T16:13:27.000Z,1669,1412,Concordia,COC,-3,America/Argentina/Cordoba,-31.297222,-57.996387
6376,reciyrCPypyOIUzmH,2024-07-21T16:19:51.000Z,6970,6688,Santa Fe Do Sul,SFV,-3,America/Sao_Paulo,-19.833332,-50.166668
6377,recizI4fs9AbeLKzH,2024-07-21T16:11:55.000Z,407,6425,Arona,RNA,11,Pacific/Guadalcanal,-9.864444,161.98306
6378,recizap3fyduIproS,2024-07-21T16:16:19.000Z,4108,4093,Lake Gregory,LGE,8,Australia/Perth,-20.133333,127.566666
6379,recj0xfoK5qKy9tUp,2024-07-21T16:19:54.000Z,7010,7150,Sanya,SYX,8,Asia/Shanghai,18.31063,109.409706
6380,recj1wksp9xrAfwPQ,2024-07-21T16:19:39.000Z,6812,6597,Salina,SBO,-7,America/Denver,39.029167,-111.8375
6381,recj3PKTAbvWT1f5O,2024-07-21T16:16:05.000Z,3912,3587,Konge,KGB,10,Pacific/Port_Moresby,-6.133333,147.65
6382,recj4U7P8ZihtjFdC,2024-07-21T16:21:42.000Z,8467,8998,Webequie,YWP,-5,America/Toronto,52.95972,-87.36889
6383,recj4cr0nR4nBO77q,2024-07-21T16:18:40.000Z,6023,5743,Pereira,PEI,-5,America/Bogota,4.815945,-75.736534
6384,recj4ct1nysKZASQM,2024-07-21T16:13:34.000Z,1766,1485,Cresswell Downs,CSD,9.30,Australia/Darwin,-17.966667,135.91667
6385,recj4yfUXlvwJqyGQ,2024-07-21T16:20:52.000Z,7793,7348,Tembagapura,TIM,9,Asia/Jayapura,-4.525666,136.88748
6386,recj5HvZp1A5FcbnB,2024-07-21T16:13:43.000Z,1884,1905,Dayong,DYG,8,Asia/Shanghai,29.10712,110.44569
6387,recj5gSr9rnYFur6t,2024-07-21T16:17:02.000Z,4709,4954,Maramuni,MWI,10,Pacific/Port_Moresby,-5.15,143.48334
6388,recj6EKZJdksISR8o,2024-07-21T16:13:17.000Z,1533,1587,Christmas Island,CXI,14,Pacific/Kiritimati,1.966667,-157.45
6389,recj791OJR2M2jVkV,2024-07-21T16:19:26.000Z,6661,6409,Roma,RMA,10,Australia/Brisbane,-26.543552,148.77943
6390,recj8P4mJtDaXck7I,2024-07-21T16:16:34.000Z,4304,297,Lima,AOH,-5,America/New_York,40.766666,-84.1
6391,recj8ald9JzTRSiNJ,2024-07-21T16:14:15.000Z,2353,2228,Fire Cove,FIC,-9,America/Sitka,55.77778,-131.5375
6392,recj8jV5UHe5hGtIA,2024-07-21T16:14:54.000Z,2918,2781,Handan,HDG,8,Asia/Shanghai,36.525833,114.425
6393,recj8jgLiqIdHDAKv,2024-07-21T16:15:06.000Z,3091,8726,Hopedale,YHO,-4,America/Goose_Bay,55.448334,-60.229443
6394,recj8wGBWg6jUJ8gR,2024-07-21T16:13:03.000Z,1335,1546,Carupano,CUP,-4,America/Caracas,10.658889,-63.2625
6395,recj9QyJg9sOiejfv,2024-07-21T16:16:01.000Z,3864,4203,Klamath Falls,LMT,-8,America/Los_Angeles,42.163055,-121.73583
6396,recj9UjvZlURXP86x,2024-07-21T16:21:26.000Z,8245,7912,Van Horn,VHN,-6,America/Chicago,31.05,-104.833336
6397,recjANVlLmkp9Tvyg,2024-07-21T16:12:45.000Z,1091,688,Broken Hill,BHQ,9.30,Australia/Broken_Hill,-31.998983,141.46857
6398,recjAy3BgAlGAX2fD,2024-07-21T16:12:28.000Z,866,509,Bialla,BAA,10,Pacific/Port_Moresby,-5.316667,151.03334
6399,recjB5c9TbS6TgR83,2024-07-21T16:18:38.000Z,5991,5734,Pedernales,PDZ,-4,America/Caracas,9.966667,-62.233334
6400,recjBwKLctUb2PVIN,2024-07-21T16:14:14.000Z,2336,2313,Fera Island,FRE,11,Pacific/Guadalcanal,-8.1,159.58333
6401,recjC3ZBxAAF6J0zQ,2024-07-21T16:20:51.000Z,7787,7268,Telfer,TEF,8,Australia/Perth,-21.713057,122.21222
6402,recjCb6PJWAH3lglJ,2024-07-21T16:16:05.000Z,3921,3674,Koolburra,KKP,10,Australia/Brisbane,-15.583333,143.95
6403,recjCcnUZrT3Gawcu,2024-07-21T16:18:23.000Z,5788,8434,Otta,XOR,1,Europe/Oslo,61.7667,9.53333
6404,recjD1SuUouCpcMHJ,2024-07-21T16:17:41.000Z,5236,4596,Mullen,MHN,-7,America/Denver,42.05,-101.01667
6405,recjD78LJMwbsJRVV,2024-07-21T16:12:18.000Z,726,3437,Bauru,JTC,-3,America/Sao_Paulo,-22.165958,-49.07229
6406,recjD7p7dWztEXQzL,2024-07-21T16:18:07.000Z,5589,7219,Nuku'alofa,TBU,13,Pacific/Tongatapu,-21.24117,-175.14131
6407,recjDDF8rv4OJV4Nb,2024-07-21T16:19:48.000Z,6936,3846,Sandy River,KSR,-9,America/Anchorage,56.233334,-160.23306
6408,recjDDStjVSwTZ1XM,2024-07-21T16:11:41.000Z,215,147,Amahai,AHI,9,Asia/Jayapura,-3.333333,128.91667
6409,recjDwWfCk1dO4TN9,2024-07-21T16:22:03.000Z,8747,1687,Yuzhno-Kurilsk,DEE,11,Asia/Sakhalin,43.9584,145.683
6410,recjEGmuzhHpfa8IE,2024-07-21T16:20:47.000Z,7727,7519,Taramajima,TRA,9,Asia/Tokyo,24.65,124.7
6411,recjEkICZsXkB9onh,2024-07-21T16:20:39.000Z,7629,7252,Tadjoura,TDJ,3,Africa/Djibouti,11.783333,42.9
6412,recjEpb5eO7ZcvCcX,2024-07-21T16:11:45.000Z,264,9331,Ancud,ZUD,-4,America/Santiago,-42,-73.833336
6413,recjFSvks61KnqozE,2024-07-21T16:11:50.000Z,336,299,Aomori,AOJ,9,Asia/Tokyo,40.738758,140.68922
6414,recjFvDb9gEOv8E5f,2024-07-21T16:18:36.000Z,5968,7826,Pattaya,UTP,7,Asia/Bangkok,12.683333,101.01667
6415,recjGL3XXmSIGFAG8,2024-07-21T16:13:18.000Z,1543,446,Ciego De Avila,AVI,-5,America/Havana,22.025,-78.79139
6416,recjGPdRN5429AA2O,2024-07-21T16:21:37.000Z,8398,8026,Wales,WAA,-9,America/Anchorage,65.617226,-168.09084
6417,recjGVTkntIi9lD6Q,2024-07-21T16:18:29.000Z,5865,5890,Palm Island,PMK,10,Australia/Brisbane,-18.333332,146.66667
6418,recjGgKrUt30xM8mO,2024-07-21T16:19:46.000Z,6907,5245,San Pedro Uraba,NPU,-5,America/Bogota,4.95,-71.916664
6419,recjH0mKDqv1ULkuC,2024-07-21T16:19:04.000Z,6344,6082,Puerto Cabezas,PUZ,-6,America/Managua,14.045278,-83.38361
6420,recjIGpxz27U2OUmO,2024-07-21T16:16:22.000Z,4135,4046,Lamidanda,LDN,5.45,Asia/Kathmandu,27.25,86.71667
6421,recjIVlXPLb26CY1j,2024-07-21T16:19:33.000Z,6746,6843,S?o Luis,SLZ,-3,America/Fortaleza,-2.583316,-44.236683
6422,recjIt2fNncYy9EST,2024-07-21T16:13:27.000Z,1651,8627,Colville Lake,YCK,-7,America/Yellowknife,67.03993,-126.09047
6423,recjKfeIMQLKSlhgZ,2024-07-21T16:16:00.000Z,3859,3961,Kizhuyak,KZH,-9,America/Anchorage,57.583332,-153.15
6424,recjL5zwl4MDGG4PO,2024-07-21T16:18:36.000Z,5971,6062,Pau,PUF,1,Europe/Paris,43.382347,-0.413573
6425,recjLK66PxvFF7QRm,2024-07-21T16:18:16.000Z,5698,5470,Olympia,OLM,-8,America/Los_Angeles,46.97361,-122.903336
6426,recjLPc5kH2wT3lR9,2024-07-21T16:18:44.000Z,6082,8861,Pikangikum,YPM,-6,America/Winnipeg,51.817375,-93.97287
6427,recjLWLU8QIoC1k9u,2024-07-21T16:22:04.000Z,8755,9058,Zadar,ZAD,1,Europe/Zagreb,44.09778,15.356667
6428,recjLc7Bj6K4bwVl7,2024-07-21T16:18:11.000Z,5638,5375,Ocean City,OCE,-5,America/New_York,38.316666,-75.11667
6429,recjLpgSyAqOmnGRx,2024-07-21T16:21:18.000Z,8134,7743,Ulaangom,ULO,7,Asia/Hovd,49.983334,92.066666
6430,recjLqmzNwbqvjyS3,2024-07-21T16:15:06.000Z,3098,2949,Horsham,HSM,10,Australia/Melbourne,-36.666668,142.16667
6431,recjLwUXJZ9tRStCG,2024-07-21T16:15:42.000Z,3607,3810,Karasabai,KRG,-4,America/Guyana,4.016667,-59.516666
6432,recjMRCXNFzy4bBmp,2024-07-21T16:21:51.000Z,8586,8114,Witu,WIU,10,Pacific/Port_Moresby,-4.666667,149.5
6433,recjMSsdi66dDJOb5,2024-07-21T16:20:32.000Z,7524,7862,Suavanao,VAO,11,Pacific/Guadalcanal,-7.566667,158.66667
6434,recjMxfjCs3fxhNaM,2024-07-21T16:13:03.000Z,1339,3052,Cascade,ICS,-7,America/Boise,44.49378,-116.01624
6435,recjN596VRKZz3bh9,2024-07-21T16:15:11.000Z,3162,3020,Hyvinkaa,HYV,2,Europe/Helsinki,60.654167,24.884443
6436,recjNBOFhRiBSE1hR,2024-07-21T16:16:17.000Z,4072,3999,Labuan Bajo,LBJ,8,Asia/Makassar,-8.516667,119.88333
6437,recjNTEkycdj4AM5G,2024-07-21T16:17:20.000Z,4941,4564,Michigan City,MGC,-6,America/Chicago,41.7,-86.816666
6438,recjNXDEQEb4gsBL6,2024-07-21T16:13:15.000Z,1507,2827,Chisholm,HIB,-6,America/Chicago,47.38861,-92.83861
6439,recjNdDWyCU2yUPAr,2024-07-21T16:17:59.000Z,5479,5156,Niamey,NIM,1,Africa/Niamey,13.476534,2.177158
6440,recjOGNEY8rZcjaKQ,2024-07-21T16:20:38.000Z,7610,7245,Tabas,TCX,3.30,Asia/Tehran,33.68,56.90139
6441,recjOWTKDUHEy9PCV,2024-07-21T16:16:22.000Z,4136,4267,Lampang,LPT,7,Asia/Bangkok,18.274166,99.507225
6442,recjOXWf0k0R9SSD1,2024-07-21T16:17:53.000Z,5392,5339,Nay Pyi Taw,NYT,6.30,Asia/Rangoon,19.6225,96.201385
6443,recjPFPWs3TcNgkmM,2024-07-21T16:22:02.000Z,8731,5636,Yosemite,OYS,-8,America/Los_Angeles,37.85,-119.55
6444,recjPKFDCspe6OiWx,2024-07-21T16:13:27.000Z,1655,1305,Comiso,CIY,1,Europe/Rome,36.99167,14.606944
6445,recjPPReIXyphdwr9,2024-07-21T16:20:25.000Z,7438,8925,St Leonard,YSL,-4,America/Moncton,47.183334,-67.9
6446,recjPQecQBtr0x5Dt,2024-07-21T16:14:08.000Z,2250,1949,Erldunda,EDD,9.30,Australia/Darwin,-25.25,133.2
6447,recjPW4PN1WGh5L3g,2024-07-21T16:18:16.000Z,5690,3779,Olga Bay,KOY,-9,America/Anchorage,57.162224,-154.2275
6448,recjQJkN0h6NDxA0K,2024-07-21T16:17:29.000Z,5074,5511,Monkira,ONR,10,Australia/Brisbane,-24.816668,140.56667
6449,recjQgDppsEP4ESWA,2024-07-21T16:21:40.000Z,8436,8242,Wasilla,WWA,-9,America/Anchorage,61.583332,-149.43333
6450,recjR0KlxFAE8HZ51,2024-07-21T16:12:53.000Z,1205,1106,Cagliari,CAG,1,Europe/Rome,39.254333,9.060673
6451,recjRM1vVxS9shTqY,2024-07-21T16:14:07.000Z,2236,2059,Enugu,ENU,1,Africa/Lagos,6.472048,7.56772
6452,recjRmvWKlxf3EU3w,2024-07-21T16:12:00.000Z,478,8587,Attawapiskat,YAT,-5,America/Toronto,52.941666,-82.4
6453,recjRpMWeBew4yeGM,2024-07-21T16:16:06.000Z,3939,3506,Kota Bharu,KBR,8,Asia/Kuala_Lumpur,6.17057,102.29092
6454,recjW0hMy7Nx2vlAf,2024-07-21T16:15:04.000Z,3078,2847,Hong Kong,HKG,8,Asia/Hong_Kong,22.24786,114.203384
6455,recjWAQufqMkq9CEX,2024-07-21T16:21:00.000Z,7893,7449,Tin City,TNC,-9,America/Anchorage,65.56389,-167.91888
6456,recjWNT1Qlu9U3Jls,2024-07-21T16:14:56.000Z,2951,8651,Hatchet Lake,YDJ,-6,America/Regina,58.660557,-102.539444
6457,recjX3Tvx7FfJNTUF,2024-07-21T16:15:18.000Z,3272,3255,Inverway,IVW,9.30,Australia/Darwin,-17.833332,129.63333
6458,recjX600AQQrBYiAt,2024-07-21T16:12:18.000Z,723,575,Bauchi,BCU,1,Africa/Lagos,10.366667,9.8
6459,recjXFkfsr1NQokJi,2024-07-21T16:21:28.000Z,8278,9224,Verbier,ZKY,1,Europe/Zurich,46.09872,7.21621
6460,recjXMMwZJ9MEnlrh,2024-07-21T16:22:01.000Z,8719,8843,Yokohama,YOK,9,Asia/Tokyo,35.466667,139.46666
6461,recjXc3K20GV1xEeS,2024-07-21T16:14:43.000Z,2759,2633,Graz,GRZ,1,Europe/Vienna,46.994125,15.444928
6462,recjZlPW7R6arkCxD,2024-07-21T16:19:57.000Z,7055,7259,Sasereme,TDS,10,Pacific/Port_Moresby,-7.62281,142.86896
6463,recjaTh5IbfcoA4be,2024-07-21T16:11:55.000Z,414,3423,Arsuk,JRK,-3,America/Godthab,61.166668,-48.416668
6464,recjaa9zXYPO0dMMt,2024-07-21T16:12:45.000Z,1093,829,Bronnoysund,BNN,1,Europe/Oslo,65.4617,12.215772
6465,recjbT2a9rvaYrTh1,2024-07-21T16:13:32.000Z,1723,1401,Corrientes,CNQ,-3,America/Argentina/Cordoba,-27.449722,-58.762222
6466,recjbW8h9Tf7NSZO7,2024-07-21T16:11:38.000Z,162,151,Alghero,AHO,1,Europe/Rome,40.630405,8.295891
6467,recjbd3tzwm0kxonL,2024-07-21T16:13:26.000Z,1642,1104,Columbia,CAE,-5,America/New_York,34.00071,-81.034814
6468,recjc26w72IiCip08,2024-07-21T16:21:35.000Z,8364,8514,Vuokatti,XVM,2,Europe/Helsinki,64.11667,28.25
6469,recjccfwvqR6KySIT,2024-07-21T16:19:52.000Z,6984,2121,Santa Rosa,ETR,-5,America/Guayaquil,-3.452222,-79.96167
6470,recjd2wzuwA3iPZbh,2024-07-21T16:16:04.000Z,3904,3792,Kompiam,KPM,10,Pacific/Port_Moresby,-5.383333,143.93333
6471,recjdbOwDc5AZDofD,2024-07-21T16:21:33.000Z,8343,8003,Vitebsk,VTB,3,Europe/Minsk,55.13333,30.366667
6472,recjeAM3fSdlNGaKX,2024-07-21T16:15:51.000Z,3724,3580,Kericho,KEY,3,Africa/Nairobi,-0.366667,35.283333
6473,recjeH8i2biap2pip,2024-07-21T16:18:18.000Z,5720,5513,Ontario,ONT,-8,America/Los_Angeles,34.05,-117.64
6474,recjeMRFTqVqwWCbu,2024-07-21T16:18:19.000Z,5748,5591,Oria,OTY,10,Pacific/Port_Moresby,-6.6,155.76666
6475,recjeTqLUFhWcDj1L,2024-07-21T16:17:23.000Z,4987,4863,Minneapolis,MSP,-6,America/Chicago,44.979965,-93.263836
6476,recjetn5fVTOWPceB,2024-07-21T16:21:56.000Z,8644,8380,Xieng Khouang,XKH,7,Asia/Vientiane,19.3,103.36667
6477,recjfjDHQsiZxW1uS,2024-07-21T16:14:26.000Z,2507,2359,Fuoshan,FUO,8,Asia/Shanghai,23.021548,113.121416
6478,recjgAEIkX4makpZd,2024-07-21T16:21:55.000Z,8639,8266,Xayabury,XAY,7,Asia/Vientiane,18.666668,104.71667
6479,recjgyC8smVunrwHu,2024-07-21T16:15:25.000Z,3372,3295,Jalapa,JAL,-6,America/Mexico_City,19.472221,-96.781944
6480,recjhHiOkATfkLy8T,2024-07-21T16:16:58.000Z,4645,4579,Mangaia Island,MGS,-10,Pacific/Rarotonga,-21.933332,-157.93333
6481,recjhI2sL1qWuwElV,2024-07-21T16:16:17.000Z,4081,3971,Lae,LAE,10,Pacific/Port_Moresby,-6.562694,146.72757
6482,recjhJHsbiqYbN83K,2024-07-21T16:18:50.000Z,6162,6012,Ponce,PSE,-4,America/Puerto_Rico,18.010702,-66.563545
6483,recjhoznN6uAa5PKp,2024-07-21T16:15:54.000Z,3769,3031,Kiana,IAN,-9,America/Anchorage,66.975555,-160.43056
6484,recjhpWicHKOy4GVm,2024-07-21T16:18:29.000Z,5869,5889,Palma Mallorca,PMI,1,Europe/Madrid,39.547653,2.730388
6485,recjj3kSDCnrS6IZo,2024-07-21T16:16:34.000Z,4306,4125,Limbunya,LIB,9.30,Australia/Darwin,-17.2,129.8
6486,recjjpsb88Dju1Kxg,2024-07-21T16:15:04.000Z,3065,2861,Holland,HLM,-5,America/Detroit,42.783333,-86.11667
6487,recjk46YGZNwQyMUO,2024-07-21T16:19:56.000Z,7048,6895,Sarmellek,SOB,1,Europe/Budapest,46.71347,17.240444
6488,recjkJz0nrDSuJPjx,2024-07-21T16:19:37.000Z,6805,6822,Salem,SLE,-8,America/Los_Angeles,44.995277,-123.025
6489,recjkg18DHvU3nHmW,2024-07-21T16:11:51.000Z,358,355,Aragip,ARP,10,Pacific/Port_Moresby,-9.8,149.5
6490,recjlUX2DuE3GKSqb,2024-07-21T16:12:35.000Z,959,8607,Bobquinn Lake,YBO,-8,America/Vancouver,56.966667,-130.25
6491,recjlf3W6e52MCbTF,2024-07-21T16:17:57.000Z,5452,8596,New Westminster,YBD,-8,America/Vancouver,49.216667,-122.9
6492,recjne7VXPwyDCWg6,2024-07-21T16:15:14.000Z,3214,8365,Ilimanaq,XIQ,-3,America/Godthab,69,-51
6493,recjniy65jUMdGczV,2024-07-21T16:14:20.000Z,2422,3026,Fort MacKay,HZP,-7,America/Edmonton,57.381668,-111.70111
6494,recjnoyDfGxjkoCrz,2024-07-21T16:17:35.000Z,5159,4926,Mossoro,MVF,-3,America/Fortaleza,-5.166667,-37.25
6495,recjnptTdsOnfKj8g,2024-07-21T16:15:13.000Z,3193,3104,Ijui,IJU,-3,America/Sao_Paulo,-28.416668,-53.916668
6496,recjoX8VN7Q8JrB1L,2024-07-21T16:22:07.000Z,8792,6134,Zhob,PZH,5,Asia/Karachi,31.333332,69.5
6497,recjoYMmmh7HSJ6FM,2024-07-21T16:12:24.000Z,802,730,Bemidji,BJI,-6,America/Chicago,47.509724,-94.93472
6498,recjogCAGVtzWl3Rj,2024-07-21T16:12:06.000Z,565,7959,Baimuru,VMU,10,Pacific/Port_Moresby,-7.5,144.8
6499,recjor5udDISTd4AS,2024-07-21T16:13:29.000Z,1689,1388,Coonamble,CNB,10,Australia/Sydney,-30.980833,148.37833
6500,recjpZYCndjyI81Q0,2024-07-21T16:13:12.000Z,1469,1371,Chi Mei,CMJ,8,Asia/Taipei,23.25,119.416664
6501,recjpgWl9ljTvKFmz,2024-07-21T16:16:10.000Z,3987,3894,Kulusuk,KUS,-3,America/Godthab,65.566666,-37.11667
6502,recjqMElba21kow4i,2024-07-21T16:18:53.000Z,6209,5762,Port Frederick,PFD,-9,America/Juneau,57.95,-135.65
6503,recjrDhIBefzq6pbH,2024-07-21T16:12:25.000Z,829,1090,Bergen Op Zoom,BZM,3,Indian/Antananarivo,51.466667,4.3
6504,recjrEiKesOYnmMvs,2024-07-21T16:11:29.000Z,33,138,Acarigua,AGV,-4,America/Caracas,9.552222,-69.23333
6505,recjrehMRUN75Bfeg,2024-07-21T16:13:34.000Z,1760,9003,Cranbrook,YXC,-7,America/Edmonton,49.61437,-115.787025
6506,recjremDnpjZfaSbV,2024-07-21T16:16:01.000Z,3861,3500,Klag Bay,KBK,-9,America/Sitka,57.666668,-136.16667
6507,recjrmxIg2UPbwpLO,2024-07-21T16:12:31.000Z,900,8273,Biniguni,XBN,10,Pacific/Port_Moresby,-9.633333,149.3
6508,recjsGzb4IjDhgNXb,2024-07-21T16:11:52.000Z,364,322,Arapiraca,APQ,-3,America/Maceio,-9.75,-36.65
6509,recjsUoKehjvmZZA7,2024-07-21T16:19:45.000Z,6890,7732,San Julian,ULA,-3,America/Argentina/Rio_Gallegos,-49.316666,-67.666664
6510,recjsVijiioWmmqdJ,2024-07-21T16:14:21.000Z,2445,2364,Fort Wayne,FWA,-5,America/Indiana/Indianapolis,41.079273,-85.139351
6511,recjscaqDQH56EoTz,2024-07-21T16:11:28.000Z,23,295,Abou Deia,AOD,1,Africa/Ndjamena,11.474722,19.288889
6512,recjsjGwFhhUZkTqP,2024-07-21T16:17:06.000Z,4758,4817,Marquette,MQT,-5,America/Detroit,46.35361,-87.39528
6513,recjtLqa5GuSNZZQK,2024-07-21T16:20:48.000Z,7734,7540,Tarawa,TRW,12,Pacific/Tarawa,1.358333,172.94167
6514,recjtvMQ4zVOYse1G,2024-07-21T16:11:57.000Z,438,9040,Ashcroft,YZA,-8,America/Vancouver,50.666668,-121.333336
6515,recjuH9juH0j49eIC,2024-07-21T16:14:56.000Z,2943,2872,Hassi Messaoud,HME,1,Africa/Algiers,31.675303,6.145436
6516,recjuds5UTlP3OqBJ,2024-07-21T16:20:29.000Z,7488,7025,Stockholm,STO,1,Europe/Stockholm,59.332788,18.064488
6517,recjv5RPbdEVWRXQV,2024-07-21T16:19:52.000Z,6994,1376,Santana Do Araguaia,CMP,-3,America/Belem,-9.8,-36.35
6518,recjvxw2Sl7GsNN3O,2024-07-21T16:13:14.000Z,1481,1201,Chicopee,CEF,-5,America/New_York,42.183376,-72.55383
6519,recjwG1ucHD5hda3l,2024-07-21T16:17:52.000Z,5376,818,Nashville,BNA,-6,America/Chicago,36.13174,-86.668945
6520,recjx0p5eiap8D5jx,2024-07-21T16:19:09.000Z,6422,8874,Qu?bec City,YQB,-5,America/Montreal,46.803283,-71.242796
6521,recjxDnweNMy4Mp6J,2024-07-21T16:18:07.000Z,5584,5182,Nuevo Laredo,NLD,-6,America/Matamoros,27.434723,-99.566666
6522,recjyJmGWcluOHnsF,2024-07-21T16:11:52.000Z,366,5,Arapoti,AAG,-3,America/Sao_Paulo,-24.103611,-49.79
6523,recjym7XYDRGGvdpx,2024-07-21T16:15:52.000Z,3746,7840,Kharga,UVL,2,Africa/Cairo,25.475,30.590834
6524,recjynFIqFtz9hc9D,2024-07-21T16:11:38.000Z,163,222,Algiers,ALG,1,Africa/Algiers,36.70058,3.21167
6525,recjz01lioMdBFAzx,2024-07-21T16:21:53.000Z,8616,8189,Wrangell,WRG,-9,America/Anchorage,56.484444,-132.36667
6526,recjz0H4ycvqT60UV,2024-07-21T16:15:09.000Z,3133,2980,Hugo,HUJ,-6,America/Chicago,34.016666,-95.51667
6527,recjz0wxNgQG94UAP,2024-07-21T16:11:34.000Z,104,6620,Aktau,SCO,5,Asia/Aqtau,43.86667,51.1
6528,recjzD4JI7qs497xc,2024-07-21T16:12:31.000Z,906,589,Bird Island,BDI,4,Indian/Mahe,-3.716667,55.216667
6529,recjzZIMu32PDXube,2024-07-21T16:14:42.000Z,2749,3060,Grangeville,IDH,-8,America/Los_Angeles,45.94256,-116.12342
6530,recjzazSHh5DpAZb3,2024-07-21T16:19:33.000Z,6741,9353,Rygge,ZXU,1,Europe/Oslo,59.3833,10.7167
6531,recjzbl5usY9oVLi5,2024-07-21T16:14:32.000Z,2607,2652,Genting,GTB,8,Asia/Kuching,2.116667,111.7
6532,reck0xHE3Yi2lc21r,2024-07-21T16:13:23.000Z,1609,1413,Cody,COD,-7,America/Denver,44.515835,-109.0275
6533,reck1KrnGECP8CKlR,2024-07-21T16:12:24.000Z,809,577,Benguera Island,BCW,2,Africa/Maputo,-21.884722,35.425
